Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Race/ethnicity,Cost burden
T9_est25,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est26,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",greater than 50%
T9_est27,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",not computed (no/negative income)
T9_est28,2018,130,71,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Owner occupied,"Hispanic, any race",All
T9_est29,2018,120,68,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Hispanic, any race",less than or equal to 30%
T9_est30,2018,10,17,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Hispanic, any race",greater than 30% but less than or equal to 50%
T9_est31,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Hispanic, any race",greater than 50%
T9_est32,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"Hispanic, any race",not computed (no/negative income)
T9_est33,2018,85,68,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Owner occupied,"other (including multiple races, non-Hispanic)",All
T9_est34,2018,65,56,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",less than or equal to 30%
T9_est35,2018,20,36,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",greater than 30% but less than or equal to 50%
T9_est36,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",greater than 50%
T9_est37,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",not computed (no/negative income)
T9_est38,2018,1270,239,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,All,All
T9_est39,2018,980,198,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"White alone, non-Hispanic",All
T9_est40,2018,735,165,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"White alone, non-Hispanic",less than or equal to 30%
T9_est41,2018,155,104,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"White alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est42,2018,95,57,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"White alone, non-Hispanic",greater than 50%
T9_est43,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"White alone, non-Hispanic",not computed (no/negative income)
T9_est44,2018,220,81,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"Black or African-American alone, non-Hispanic",All
T9_est45,2018,165,75,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Black or African-American alone, non-Hispanic",less than or equal to 30%
T9_est46,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Black or African-American alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est47,2018,60,51,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Black or African-American alone, non-Hispanic",greater than 50%
T9_est48,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Black or African-American alone, non-Hispanic",not computed (no/negative income)
T9_est49,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"Asian alone, non-Hispanic",All
T9_est50,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Asian alone, non-Hispanic",less than or equal to 30%
T9_est51,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Asian alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est52,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Asian alone, non-Hispanic",greater than 50%
T9_est53,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Asian alone, non-Hispanic",not computed (no/negative income)
T9_est54,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"American Indian or Alaska Native alone, non-Hispanic",All
T9_est55,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"American Indian or Alaska Native alone, non-Hispanic",less than or equal to 30%
T9_est56,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"American Indian or Alaska Native alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est57,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"American Indian or Alaska Native alone, non-Hispanic",greater than 50%
T9_est58,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"American Indian or Alaska Native alone, non-Hispanic",not computed (no/negative income)
T9_est59,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"Pacific Islander alone, non-Hispanic",All
T9_est60,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Pacific Islander alone, non-Hispanic",less than or equal to 30%
T9_est61,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Pacific Islander alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est62,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Pacific Islander alone, non-Hispanic",greater than 50%
T9_est63,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Pacific Islander alone, non-Hispanic",not computed (no/negative income)
T9_est64,2018,55,37,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"Hispanic, any race",All
T9_est65,2018,50,41,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Hispanic, any race",less than or equal to 30%
T9_est66,2018,4,12,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Hispanic, any race",greater than 30% but less than or equal to 50%
T9_est67,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Hispanic, any race",greater than 50%
T9_est68,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"Hispanic, any race",not computed (no/negative income)
T9_est69,2018,15,23,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,"other (including multiple races, non-Hispanic)",All
T9_est70,2018,15,23,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"other (including multiple races, non-Hispanic)",less than or equal to 30%
T9_est71,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"other (including multiple races, non-Hispanic)",greater than 30% but less than or equal to 50%
T9_est72,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"other (including multiple races, non-Hispanic)",greater than 50%
T9_est73,2018,0,22,2014thru2018,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,"other (including multiple races, non-Hispanic)",not computed (no/negative income)
T9_est1,2018,38600,446,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Total,Total: Occupied housing units,All,All
T9_est2,2018,31515,548,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,All,All
T9_est3,2018,27750,457,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"White alone, non-Hispanic",All
T9_est4,2018,23630,539,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"White alone, non-Hispanic",less than or equal to 30%
T9_est5,2018,2705,283,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"White alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est6,2018,1350,226,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"White alone, non-Hispanic",greater than 50%
T9_est7,2018,65,45,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"White alone, non-Hispanic",not computed (no/negative income)
T9_est8,2018,2410,198,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"Black or African-American alone, non-Hispanic",All
T9_est9,2018,1805,233,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Black or African-American alone, non-Hispanic",less than or equal to 30%
T9_est10,2018,320,104,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Black or African-American alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est11,2018,270,130,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Black or African-American alone, non-Hispanic",greater than 50%
T9_est12,2018,15,24,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Black or African-American alone, non-Hispanic",not computed (no/negative income)
T9_est13,2018,390,69,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"Asian alone, non-Hispanic",All
T9_est14,2018,320,70,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Asian alone, non-Hispanic",less than or equal to 30%
T9_est15,2018,25,22,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Asian alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est16,2018,45,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Asian alone, non-Hispanic",greater than 50%
T9_est17,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Asian alone, non-Hispanic",not computed (no/negative income)
T9_est18,2018,25,23,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"American Indian or Alaska Native alone, non-Hispanic",All
T9_est19,2018,20,20,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"American Indian or Alaska Native alone, non-Hispanic",less than or equal to 30%
T9_est20,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"American Indian or Alaska Native alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est21,2018,4,10,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"American Indian or Alaska Native alone, non-Hispanic",greater than 50%
T9_est22,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"American Indian or Alaska Native alone, non-Hispanic",not computed (no/negative income)
T9_est23,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"Pacific Islander alone, non-Hispanic",All
T9_est24,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",less than or equal to 30%
T9_est25,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",greater than 30% but less than or equal to 50%
T9_est26,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",greater than 50%
T9_est27,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Pacific Islander alone, non-Hispanic",not computed (no/negative income)
T9_est28,2018,570,129,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"Hispanic, any race",All
T9_est29,2018,475,131,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Hispanic, any race",less than or equal to 30%
T9_est30,2018,50,47,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Hispanic, any race",greater than 30% but less than or equal to 50%
T9_est31,2018,30,39,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Hispanic, any race",greater than 50%
T9_est32,2018,15,24,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"Hispanic, any race",not computed (no/negative income)
T9_est33,2018,365,117,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Owner occupied,"other (including multiple races, non-Hispanic)",All
T9_est34,2018,210,77,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",less than or equal to 30%
T9_est35,2018,80,79,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",greater than 30% but less than or equal to 50%
T9_est36,2018,75,50,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",greater than 50%
T9_est37,2018,0,28,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied,"other (including multiple races, non-Hispanic)",not computed (no/negative income)
T9_est38,2018,7085,436,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Renter occupied,All,All
T9_est39,2018,5575,420,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Subtotal,Renter occupied,"White alone, non-Hispanic",All
T9_est40,2018,3400,348,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Renter occupied,"White alone, non-Hispanic",less than or equal to 30%
T9_est41,2018,995,220,2014thru2018,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Renter occupied,"White alone, non-Hispanic",greater than 30% but less than or equal to 50%
