Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est93,2018,9590,554,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est94,2018,430,121,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est95,2018,25,22,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est96,2018,765,163,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est97,2018,705,166,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est98,2018,45,34,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est99,2018,15,23,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est100,2018,2290,276,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est101,2018,2160,265,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est102,2018,95,50,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est103,2018,35,27,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est104,2018,5295,392,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),All
T7_est105,2018,4805,400,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est106,2018,385,113,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est107,2018,100,51,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est108,2018,51890,895,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,All,All,All
T7_est109,2018,16470,813,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est110,2018,395,135,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est111,2018,45,51,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est112,2018,35,38,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est113,2018,315,115,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est114,2018,4370,458,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est115,2018,760,160,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est116,2018,670,204,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est117,2018,2670,367,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est118,2018,910,207,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est119,2018,405,146,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est120,2018,65,60,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est121,2018,390,131,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est122,2018,3040,390,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est123,2018,950,176,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est124,2018,365,147,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est125,2018,1585,290,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est126,2018,7755,635,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est127,2018,615,191,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est128,2018,575,194,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est129,2018,5545,528,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est130,2018,8960,595,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est131,2018,390,150,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est132,2018,80,55,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est133,2018,185,100,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est134,2018,125,75,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
